"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
"26302",12691,4,26,1987,9,"NL","F",34,117,"Neotoma","albigula","Rodent","Spectab exclosure"
"26303",12721,4,26,1987,9,"NL","M",32,247,"Neotoma","albigula","Rodent","Spectab exclosure"
"26304",12873,5,28,1987,9,"NL","F",31,177,"Neotoma","albigula","Rodent","Spectab exclosure"
"26305",13270,8,26,1987,9,"NL","F",31,90,"Neotoma","albigula","Rodent","Spectab exclosure"
"26306",13469,9,27,1987,9,"NL","M",33,191,"Neotoma","albigula","Rodent","Spectab exclosure"
"26307",13626,10,25,1987,9,"NL","M",34,194,"Neotoma","albigula","Rodent","Spectab exclosure"
"26308",14137,2,22,1988,9,"NL","M",34,200,"Neotoma","albigula","Rodent","Spectab exclosure"
"26309",14177,2,22,1988,9,"NL","M",35,227,"Neotoma","albigula","Rodent","Spectab exclosure"
"26310",14495,5,15,1988,9,"NL","F",31,112,"Neotoma","albigula","Rodent","Spectab exclosure"
"26311",15459,1,11,1989,9,"NL","M",36,275,"Neotoma","albigula","Rodent","Spectab exclosure"
"26312",228,9,13,1977,9,"DM","M",38,50,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26313",234,9,13,1977,9,"DM","M",35,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26314",265,10,16,1977,9,"DM","M",38,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26315",273,10,16,1977,9,"DM","M",37,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26316",364,11,12,1977,9,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26317",370,11,12,1977,9,"DM","M",35,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26318",433,12,10,1977,9,"DM","M",38,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26319",453,12,10,1977,9,"DM","M",36,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26320",516,1,8,1978,9,"DM","M",38,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26321",529,1,8,1978,9,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26322",594,2,18,1978,9,"DM","M",38,50,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26323",854,5,6,1978,9,"DM","M",36,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26324",856,5,6,1978,9,"DM","F",37,50,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26325",925,5,19,1978,9,"DM","M",36,35,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26326",948,6,8,1978,9,"DM","M",37,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26327",964,6,8,1978,9,"DM","M",36,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26328",1049,7,7,1978,9,"DM","M",37,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26329",1065,7,7,1978,9,"DM","M",37,34,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26330",1127,8,4,1978,9,"DM","M",37,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26331",1138,8,4,1978,9,"DM","M",38,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26332",1219,9,3,1978,9,"DM","M",38,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26333",1229,9,3,1978,9,"DM","M",38,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26334",1324,10,7,1978,9,"DM","F",37,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26335",1341,10,7,1978,9,"DM","M",37,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26336",1396,11,4,1978,9,"DM","M",35,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26337",1406,11,4,1978,9,"DM","F",37,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26338",1419,11,4,1978,9,"DM","F",33,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26339",1430,11,4,1978,9,"DM","M",37,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26340",1496,12,2,1978,9,"DM","F",36,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26341",1513,12,2,1978,9,"DM","M",38,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26342",1554,1,28,1979,9,"DM","F",37,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26343",1564,1,28,1979,9,"DM","F",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26344",1709,3,31,1979,9,"DM","M",37,55,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26345",1711,3,31,1979,9,"DM","M",37,31,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26346",1805,5,29,1979,9,"DM","F",37,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26347",1947,7,26,1979,9,"DM","F",34,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26348",2005,8,23,1979,9,"DM","F",35,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26349",2022,9,22,1979,9,"DM","M",37,35,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26350",2083,10,24,1979,9,"DM","F",32,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26351",2088,10,24,1979,9,"DM","M",37,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26352",2204,11,18,1979,9,"DM","F",36,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26353",2205,11,18,1979,9,"DM","M",36,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26354",2261,11,18,1979,9,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26355",2299,1,15,1980,9,"DM","M",38,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26356",2475,2,25,1980,9,"DM","F",35,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26357",2476,2,25,1980,9,"DM","M",36,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26358",3041,6,2,1980,9,"DM","F",36,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26359",3391,10,12,1980,9,"DM","M",37,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26360",3475,11,9,1980,9,"DM","F",34,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26361",3476,11,9,1980,9,"DM","F",37,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26362",3477,11,9,1980,9,"DM","F",35,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26363",3537,11,9,1980,9,"DM","M",36,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26364",3542,12,15,1980,9,"DM","F",36,35,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26365",3548,12,15,1980,9,"DM","F",35,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26366",3591,12,15,1980,9,"DM","M",36,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26367",3761,1,12,1981,9,"DM","F",35,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26368",3762,1,12,1981,9,"DM","F",35,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26369",3763,1,12,1981,9,"DM","M",37,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26370",3795,1,12,1981,9,"DM","F",36,33,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26371",3870,2,1,1981,9,"DM","F",37,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26372",4434,5,4,1981,9,"DM","F",36,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26373",4487,5,4,1981,9,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26374",4684,7,8,1981,9,"DM","M",37,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26375",4951,10,26,1981,9,"DM","M",37,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26376",4954,10,26,1981,9,"DM","M",38,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26377",5045,11,23,1981,9,"DM","F",36,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26378",5141,12,31,1981,9,"DM","F",33,34,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26379",5250,1,24,1982,9,"DM","F",36,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26380",5481,2,24,1982,9,"DM","M",36,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26381",5919,5,22,1982,9,"DM","F",34,30,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26382",5972,5,22,1982,9,"DM","F",37,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26383",6517,9,18,1982,9,"DM","F",36,34,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26384",6811,10,24,1982,9,"DM","F",35,32,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26385",6852,10,24,1982,9,"DM","M",37,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26386",6884,10,24,1982,9,"DM","F",34,35,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26387",6888,10,24,1982,9,"DM","F",33,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26388",6895,10,24,1982,9,"DM","M",37,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26389",6925,10,24,1982,9,"DM","F",36,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26390",6932,10,24,1982,9,"DM","F",35,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26391",6942,10,24,1982,9,"DM","M",38,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26392",6951,10,24,1982,9,"DM","M",38,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26393",7073,11,22,1982,9,"DM","F",34,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26394",7082,11,22,1982,9,"DM","F",36,34,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26395",7128,11,22,1982,9,"DM","F",33,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26396",7271,1,13,1983,9,"DM","F",35,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26397",7283,1,13,1983,9,"DM","F",34,33,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26398",7316,1,13,1983,9,"DM","F",35,33,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26399",7447,2,27,1983,9,"DM","F",35,35,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26400",7919,5,15,1983,9,"DM","M",37,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26401",8049,6,18,1983,9,"DM","F",34,35,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26402",8124,7,17,1983,9,"DM","F",34,34,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26403",8249,8,16,1983,9,"DM","F",35,35,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26404",8268,8,16,1983,9,"DM","F",34,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26405",8418,9,11,1983,9,"DM","F",34,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26406",8509,10,16,1983,9,"DM","F",36,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26407",8536,10,16,1983,9,"DM","F",35,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26408",8660,11,13,1983,9,"DM","F",36,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26409",8671,11,13,1983,9,"DM","F",36,34,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26410",8774,12,9,1983,9,"DM","F",36,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26411",8797,12,9,1983,9,"DM","F",36,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26412",8881,2,5,1984,9,"DM","F",38,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26413",8886,2,5,1984,9,"DM","F",36,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26414",8908,2,5,1984,9,"DM","F",36,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26415",8959,3,13,1984,9,"DM","F",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26416",9053,4,10,1984,9,"DM","F",36,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26417",9151,5,13,1984,9,"DM","M",32,25,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26418",9167,5,13,1984,9,"DM","M",37,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26419",9170,5,13,1984,9,"DM","F",35,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26420",9172,5,13,1984,9,"DM","F",37,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26421",9175,5,13,1984,9,"DM","F",35,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26422",9177,5,13,1984,9,"DM","M",35,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26423",9179,5,13,1984,9,"DM","F",33,23,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26424",9188,5,13,1984,9,"DM","M",37,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26425",9190,5,13,1984,9,"DM","F",36,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26426",9258,5,28,1984,9,"DM","F",35,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26427",9283,5,28,1984,9,"DM","F",34,29,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26428",9356,7,4,1984,9,"DM","M",36,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26429",9453,8,1,1984,9,"DM","F",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26430",9493,8,26,1984,9,"DM","M",34,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26431",9570,9,30,1984,9,"DM","M",34,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26432",9585,9,30,1984,9,"DM","M",36,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26433",9595,9,30,1984,9,"DM","M",35,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26434",9603,9,30,1984,9,"DM","F",36,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26435",9679,10,21,1984,9,"DM","M",33,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26436",9686,10,21,1984,9,"DM","M",34,22,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26437",9689,10,21,1984,9,"DM","M",36,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26438",9708,10,21,1984,9,"DM","M",34,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26439",9763,12,31,1984,9,"DM","M",37,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26440",9886,1,20,1985,9,"DM","M",36,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26441",9923,1,20,1985,9,"DM","F",34,33,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26442",9985,2,17,1985,9,"DM","M",35,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26443",10116,3,17,1985,9,"DM","F",34,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26444",10117,3,17,1985,9,"DM","F",35,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26445",10121,3,17,1985,9,"DM","M",36,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26446",10291,4,21,1985,9,"DM","M",37,29,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26447",10302,4,21,1985,9,"DM","M",38,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26448",10343,4,21,1985,9,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26449",10355,4,21,1985,9,"DM","F",37,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26450",10361,4,21,1985,9,"DM","F",35,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26451",10365,4,21,1985,9,"DM","M",35,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26452",10369,4,21,1985,9,"DM","F",36,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26453",10425,5,24,1985,9,"DM","M",37,33,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26454",10496,6,16,1985,9,"DM","M",37,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26455",10535,6,16,1985,9,"DM","M",37,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26456",10612,7,24,1985,9,"DM","M",38,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26457",10703,8,20,1985,9,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26458",10722,8,20,1985,9,"DM","M",35,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26459",10727,8,20,1985,9,"DM","F",35,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26460",10799,9,22,1985,9,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26461",10820,9,22,1985,9,"DM","F",35,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26462",10832,9,22,1985,9,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26463",10893,10,13,1985,9,"DM","M",35,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26464",10900,10,13,1985,9,"DM","M",37,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26465",10938,10,13,1985,9,"DM","F",35,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26466",11017,11,17,1985,9,"DM","M",34,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26467",11035,11,17,1985,9,"DM","M",38,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26468",11041,11,17,1985,9,"DM","M",35,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26469",11043,11,17,1985,9,"DM","M",35,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26470",11047,11,17,1985,9,"DM","M",38,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26471",11067,11,17,1985,9,"DM","F",37,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26472",11155,12,8,1985,9,"DM","M",35,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26473",11162,12,8,1985,9,"DM","M",38,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26474",11166,12,8,1985,9,"DM","M",37,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26475",11173,12,8,1985,9,"DM","M",36,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26476",11191,12,8,1985,9,"DM","M",36,50,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26477",11202,12,8,1985,9,"DM","F",35,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26478",11218,12,8,1985,9,"DM","F",36,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26479",11288,3,9,1986,9,"DM","M",37,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26480",11292,3,9,1986,9,"DM","M",36,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26481",11296,3,9,1986,9,"DM","M",38,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26482",11326,3,9,1986,9,"DM","F",38,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26483",11335,3,9,1986,9,"DM","M",36,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26484",11379,4,13,1986,9,"DM","M",37,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26485",11416,4,13,1986,9,"DM","M",36,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26486",11428,4,13,1986,9,"DM","M",35,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26487",11429,4,13,1986,9,"DM","F",36,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26488",11432,4,13,1986,9,"DM","F",33,26,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26489",11504,5,11,1986,9,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26490",11530,5,11,1986,9,"DM","M",37,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26491",11532,5,11,1986,9,"DM","F",37,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26492",11602,6,5,1986,9,"DM","F",37,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26493",11620,6,5,1986,9,"DM","M",38,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26494",11631,6,5,1986,9,"DM","M",38,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26495",11702,7,4,1986,9,"DM","M",35,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26496",11714,7,4,1986,9,"DM","F",35,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26497",11729,7,4,1986,9,"DM","M",35,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26498",11794,8,10,1986,9,"DM","F",36,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26499",11798,8,10,1986,9,"DM","M",36,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26500",11869,9,7,1986,9,"DM","F",35,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26501",11873,9,7,1986,9,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26502",11880,9,7,1986,9,"DM","M",35,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26503",11929,10,5,1986,9,"DM","M",37,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26504",11945,10,5,1986,9,"DM","M",37,50,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26505",11947,10,5,1986,9,"DM","F",37,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26506",11955,10,5,1986,9,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26507",12025,11,16,1986,9,"DM","M",36,52,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26508",12048,11,16,1986,9,"DM","M",36,50,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26509",12068,11,16,1986,9,"DM","F",36,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26510",12070,11,16,1986,9,"DM","M",34,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26511",12130,12,15,1986,9,"DM","M",35,54,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26512",12152,12,15,1986,9,"DM","F",35,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26513",12154,12,15,1986,9,"DM","M",37,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26514",12250,2,1,1987,9,"DM","M",36,54,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26515",12264,2,1,1987,9,"DM","M",35,50,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26516",12286,2,1,1987,9,"DM","F",35,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26517",12302,2,1,1987,9,"DM","M",35,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26518",12391,3,2,1987,9,"DM","M",38,52,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26519",12409,3,2,1987,9,"DM","F",37,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26520",12425,3,2,1987,9,"DM","M",36,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26521",12430,3,2,1987,9,"DM","F",36,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26522",12457,3,2,1987,9,"DM","M",36,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26523",12461,3,2,1987,9,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26524",12551,4,6,1987,9,"DM","M",37,52,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26525",12558,4,6,1987,9,"DM","M",36,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26526",12587,4,6,1987,9,"DM","M",35,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26527",12591,4,6,1987,9,"DM","M",36,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26528",12689,4,26,1987,9,"DM","M",36,54,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26529",12712,4,26,1987,9,"DM","F",37,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26530",12718,4,26,1987,9,"DM","M",36,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26531",12726,4,26,1987,9,"DM","F",37,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26532",12734,4,26,1987,9,"DM","M",36,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26533",12801,5,28,1987,9,"DM","M",35,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26534",12804,5,28,1987,9,"DM","M",35,50,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26535",12807,5,28,1987,9,"DM","M",36,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26536",12815,5,28,1987,9,"DM","M",36,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26537",12828,5,28,1987,9,"DM","F",35,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26538",12841,5,28,1987,9,"DM","F",31,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26539",12983,7,1,1987,9,"DM","M",37,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26540",13008,7,1,1987,9,"DM","M",36,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26541",13014,7,1,1987,9,"DM","M",35,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26542",13033,7,1,1987,9,"DM","F",35,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26543",13283,8,26,1987,9,"DM","M",35,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26544",13312,8,26,1987,9,"DM","F",35,30,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26545",13329,8,26,1987,9,"DM","M",35,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26546",13457,9,27,1987,9,"DM","M",38,35,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26547",13574,10,25,1987,9,"DM","F",38,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26548",13598,10,25,1987,9,"DM","M",37,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26549",13610,10,25,1987,9,"DM","M",36,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26550",13772,11,22,1987,9,"DM","M",36,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26551",13779,11,22,1987,9,"DM","M",37,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26552",13971,1,24,1988,9,"DM","M",37,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26553",13978,1,24,1988,9,"DM","M",36,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26554",14161,2,22,1988,9,"DM","M",37,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26555",14164,2,22,1988,9,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26556",14331,3,21,1988,9,"DM","F",37,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26557",14334,3,21,1988,9,"DM","M",38,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26558",14391,4,18,1988,9,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26559",14395,4,18,1988,9,"DM","M",35,27,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26560",14496,5,15,1988,9,"DM","F",34,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26561",14534,5,15,1988,9,"DM","M",37,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26562",14620,6,12,1988,9,"DM","M",37,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26563",14626,6,12,1988,9,"DM","M",37,50,"Dipodomys","merriami","Rodent","Spectab exclosure"
"26564",14637,6,12,1988,9,"DM","M",37,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
